id,name,category,subcategory,merchant_tier,description,short_narration,long_narration,historical_note,historical_narration,custom_description,updated_at
public_parking,Public Parking,SHOPPING,,0,None,Parking. Public Parking. Downtown parking for your Salem visit,"You're near Public Parking, serving the Salem community.",,,,2026-04-12 14:43:49.219981-04
public_storage,Public Storage,SHOPPING,SHOPPING__storage_rentals,0,"Located at 12 Goodhue Street, this Public Storage facility provides a variety of storage units for personal and business needs. Open seven days a week from 6:00 AM to 9:00 PM, it offers convenient access and features wheelchair-accessible parking and entrances. With over 480 user ratings, it's a trusted storage option in the Salem area.","Public Storage on Goodhue Street offers convenient and accessible storage solutions in Salem, open daily from 6 AM to 9 PM.","Public Storage at 12 Goodhue Street in Salem provides self-storage solutions with convenient, daily access from 6 AM to 9 PM. The facility is designed with accessibility in mind, offering both wheelchair-accessible parking and entrances. As a trusted local resource, it caters to a wide range of storage needs for residents and businesses alike.","Located at 12 Goodhue Street, this Public Storage facility provides a variety of storage units to meet local needs. Open seven days a week from 6:00 AM to 9:00 PM, it offers convenient access and features wheelchair-accessible parking and entrances. With over 480 user ratings, it's a trusted storage option in Salem.",,,2026-04-21 16:43:53.507745-04
punto_urban_art_museum_2,Punto Urban Art Museum,SHOPPING,,0,"The Punto Urban Art Museum is a unique open-air museum in Salem, born from the mission of North Shore CDC, a community development non-profit founded in 1978. The museum features 75 large-scale murals by 40 global and 25 New England-based artists, aiming to break down socio-economic barriers and foster community through public art. Visitors can explore the murals and learn about the artists and the social justice themes they explore.","The Punto Urban Art Museum transforms Salem’s streets into an open-air gallery, showcasing 75 large-scale murals created by artists from around the world.","The Punto Urban Art Museum is more than just an outdoor gallery; it’s a testament to the power of art to build community and address social issues. Created by North Shore CDC in 1978, the museum began as a way to revitalize neighborhoods and foster a sense of belonging through public art. Today, it encompasses 75 large-scale murals spread throughout the city, each a vibrant expression of the artist’s vision and a reflection of the community’s spirit.\n\nThe museum’s collection features a diverse range of artists, both local and international, bringing a global perspective to Salem’s streets. The murals aren’t simply decorative; they’re designed to spark conversation, raise awareness about social justice issues, and promote equity. Educational tours offer deeper insights into the artwork and the stories behind it, connecting visitors to the artists and the communities they represent.\n\nBy transforming ordinary walls into extraordinary canvases, the Punto Urban Art Museum invites visitors to experience Salem in a new light, celebrating its diversity, resilience, and commitment to social change. It’s a living, breathing museum that continues to evolve and inspire.","Founded in 1978 as part of the North Shore CDC’s community development work, the Punto Urban Art Museum is a unique open-air museum in Salem. It features 75 large-scale murals by over 65 artists, aiming to break down socio-economic barriers and foster community through public art. The museum offers educational tours exploring themes of social justice, equity, and the history of Salem’s neighborhoods.",,,2026-04-21 16:43:53.507745-04
punto_urban_art_museum_1,Punto Urban Art Museum,SHOPPING,,0,,"Punto Urban Art Museum is a shop in Salem, located at Salem, MA, 01970.",,,,,2026-04-14 15:33:47.281938-04
pyramid_books,Pyramid Books,SHOPPING,,0,None,Pyramid Books. Books and reading. Browse inside while exploring Salem,"Bookworms, take note. Pyramid Books is right here in Salem.",,,,2026-04-12 14:43:49.219981-04
quality_cuts,Quality Cuts,SHOPPING,,0,None,Quality Cuts. Local business serving Salem visitors and residents,"You're near Quality Cuts, serving the Salem community.",,,,2026-04-12 14:43:49.219981-04
quality_liquors,Quality Liquors,SHOPPING,,0,"Quality Liquors, located at 5 Gedney Street in Salem, is a well-stocked liquor store open daily with extended hours. Established around 2010, it provides a convenient location for residents and visitors alike to purchase beer, wine, and spirits. The store is committed to accessibility, offering both wheelchair-accessible parking and entrance.","Quality Liquors on Gedney Street has been serving Salem with a wide selection of beverages since at least 2010, and offers accessible parking and entrance.","Quality Liquors, at 5 Gedney Street in Salem, is a local shop offering a wide selection of beer, wine, and spirits. Open daily with extended hours, it has been a fixture in the neighborhood since around 2010. The store prioritizes accessibility with both wheelchair-accessible parking and entrance, ensuring a welcoming experience for all customers.","Quality Liquors, located at 5 Gedney Street in Salem, is a popular destination for beer, wine, and spirits. Open daily with extended hours, they offer a convenient stop for locals and visitors alike. Established around 2010, this shop provides a variety of options and accessible parking, making it a go-to spot for all your beverage needs.",,,2026-04-21 16:43:53.507745-04
quick_pick_convenience,Quick Pick Convenience,SHOPPING,,0,"Quick Pick Convenience, located at 207 North Street, is a local convenience store offering a variety of goods and services. Open daily from 6:00 AM to 8:00 PM Monday through Saturday, and 6:00 AM to 1:00 PM on Sundays, it has been a neighborhood fixture since its listing on OpenStreetMap in 2013.  Contact them at +1 978-910-0475 or visit their website at http://www.variety09.comcastbiz.net.",Quick Pick Convenience on North Street has been serving the Salem neighborhood with everyday essentials since at least 2013.,"Quick Pick Convenience, at 207 North Street in Salem, is a neighborhood convenience store providing daily essentials to the community. Listed on OpenStreetMap since 2013, it maintains consistent hours of operation, opening at 6:00 AM each day and remaining open until 8:00 PM Monday through Saturday, and 1:00 PM on Sundays.  The store can be reached by phone at +1 978-910-0475 or through its website at http://www.variety09.comcastbiz.net.","Located at 207 North Street, Quick Pick Convenience is a neighborhood store offering a variety of goods and services. Open daily from 6:00 AM to 8:00 PM, Monday through Saturday, and 6:00 AM to 1:00 PM on Sundays, it has been a fixture in the community since its listing on OpenStreetMap in 2013.",,,2026-04-21 16:43:53.507745-04
rashas_beauty_skin_and_laser,Rasha's Beauty Skin & Laser,SHOPPING,SHOPPING__beauty_spa,0,"Located at 131 Boston Street, Rasha's Beauty Skin & Laser is a full-service spa specializing in advanced skincare treatments. They offer a wide array of services, including Botox, dermal fillers, laser hair removal, and customized facials designed to address individual skin concerns. With a focus on both beauty and wellness, Rasha's provides a relaxing and rejuvenating experience for its clients.","Rasha's Beauty Skin & Laser offers a range of modern beauty treatments in Salem, from Botox and dermal fillers to laser hair removal and customized facials.","Rasha's Beauty Skin & Laser is a modern spa located at 131 Boston Street in Salem, Massachusetts. Specializing in advanced skincare, they offer a comprehensive range of beauty treatments, including Botox, dermal fillers, laser hair removal, and customized facials. The spa aims to provide a relaxing and rejuvenating experience, catering to clients seeking both beauty enhancements and overall wellness.",,,,2026-04-21 16:43:53.507745-04
recklessbeastmods,RecklessBeastMods,SHOPPING,,0,"RecklessBeastMods is a retail shop located at 29 Beaver Street in Salem, Massachusetts. Open daily from 9:00 AM to 5:00 PM, this establishment offers a variety of goods and is known for accepting cash only. With a 5-star rating, RecklessBeastMods is a popular destination for shoppers in the area.","RecklessBeastMods, located at 29 Beaver Street, is a Salem shop offering a unique retail experience.","RecklessBeastMods is a retail shop located at 29 Beaver Street in Salem, Massachusetts. Open seven days a week from 9:00 AM to 5:00 PM, the shop accepts cash only. It currently maintains a 5-star rating, indicating positive customer experiences.",,,,2026-04-21 16:43:53.507745-04
record_exchange,Record Exchange,SHOPPING,,0,"The Record Exchange has been a beloved Salem shop since 1974, specializing in quality used, new, and collectible records, CDs, DVDs, and Blu-rays. This independent music store has served generations of music fans, becoming a cornerstone of Salem’s vibrant cultural scene. Today, it continues to offer a curated selection and a passion for all things vinyl.","Since 1974, The Record Exchange has been a Salem institution for music lovers, offering a wide selection of new, used, and collectible records, CDs, and DVDs.","For over fifty years, The Record Exchange has been a haven for music enthusiasts in Salem. Established in 1974, this independent shop quickly became a local institution, offering a carefully curated selection of new, used, and collectible records, CDs, and DVDs.  The Record Exchange isn’t just a place to buy music; it’s a community hub where people share their passion for vinyl and discover new artists.\n
Throughout the years, The Record Exchange has adapted to changing musical formats, but its commitment to quality and customer service has remained constant.  It has weathered the rise of digital music and streaming services by offering a tactile experience and a personal touch that online retailers can’t match.  The shop continues to be a vital part of Salem's cultural landscape, attracting both locals and tourists alike.","The Record Exchange has been a beloved Salem shop since 1974, dedicated to the buying and selling of quality music in all formats. From vinyl records to CDs and DVDs, this independent store offers a curated selection for collectors and casual listeners alike. A cornerstone of Salem's vibrant cultural scene, The Record Exchange continues to thrive as a haven for music enthusiasts.",,,2026-04-21 16:43:53.507745-04
red_antler_apothecary,Red Antler Apothecary,SHOPPING,,0,"Red Antler Apothecary, at 30 Church Street in Salem, is a modern shop specializing in natural body care, home goods, and unique botanical items. Open daily, the shop provides a carefully curated selection of products for self-care and creating a natural, inviting home environment. With a focus on quality and sustainability, Red Antler Apothecary is a popular destination for both locals and visitors.","Red Antler Apothecary, located on Church Street, offers a curated selection of natural body care, home goods, and botanical curiosities.","Red Antler Apothecary is a contemporary shop located at 30 Church Street in Salem, Massachusetts. Specializing in natural body care, home goods, and botanical curiosities, the store offers a curated selection of products designed to promote wellness and a connection to the natural world. Open daily, Red Antler Apothecary caters to those seeking high-quality, sustainable goods for themselves and their homes.","Red Antler Apothecary, situated at 30 Church Street in Salem, is a retail shop dedicated to botanical goods, aromatherapy, and thoughtfully chosen home essentials. The shop provides a curated selection of items focused on wellness and creating a peaceful home environment. With daily hours, Red Antler Apothecary serves both the local community and visitors seeking unique and natural products.",,,2026-04-21 16:43:53.507745-04
red_lion_smokeshop,Red Lion Smokeshop,SHOPPING,,0,"Located at 94 Washington Street in the heart of Salem, Red Lion Smoke Shop is a long-standing establishment offering a variety of tobacco products and smoking accessories. Open daily from 9:00 AM to 9:00 PM (10:00 AM on Sundays), the shop provides a convenient stop for locals and tourists alike. With wheelchair accessibility and multiple payment options, Red Lion Smoke Shop remains a reliable fixture in Salem's retail landscape.","Red Lion Smoke Shop has been serving Salem residents and visitors from its Washington Street location for decades, offering a wide selection of tobacco products and accessories.","Red Lion Smoke Shop is a retail establishment located at 94 Washington Street in Salem, Massachusetts. The shop offers a wide selection of tobacco products and accessories and has been serving the community for many years. Open seven days a week with extended hours, Red Lion Smoke Shop provides convenient access for both residents and visitors. The shop is wheelchair accessible and accepts various payment methods.","Red Lion Smoke Shop is a retail establishment located at 94 Washington Street in Salem, Massachusetts. The shop offers a wide selection of tobacco products and accessories, and is open seven days a week with extended hours. It is equipped with a wheelchair-accessible entrance, ensuring inclusivity for all customers. Red Lion Smoke Shop is a convenient destination for both Salem residents and visitors.",,,2026-04-21 16:43:53.507745-04
red_rose_reflexology,Red Rose Reflexology,SHOPPING,SHOPPING__beauty_spa,0,"Red Rose Reflexology, located at 116 Boston Street in Salem, is a spa dedicated to providing relaxing and therapeutic reflexology treatments. Open daily from 9:00 AM to 9:30 PM, Red Rose Reflexology offers a convenient escape for visitors and locals alike seeking wellness and rejuvenation.","Find tranquility at Red Rose Reflexology, offering restorative treatments at 116 Boston Street in Salem.","Red Rose Reflexology is a spa located at 116 Boston Street in Salem, Massachusetts. Offering a range of reflexology treatments, the spa provides a space for relaxation and wellness. With daily hours from 9:00 AM to 9:30 PM, Red Rose Reflexology welcomes visitors seeking to unwind and restore balance.",,,,2026-04-21 16:43:53.507745-04
re_find,Re-Find,SHOPPING,,0,None,Re-Find. Shop and browse. Browse inside while exploring Salem,You're near Re-Find. Step in and see what Salem has to offer.,,,,2026-04-12 14:43:49.219981-04
re_find_salem,Re-Find Salem,SHOPPING,,0,"Re-Find Salem is a popular boutique at 72 Washington Street offering a unique shopping experience. Specializing in pre-loved and vintage women's clothing, they also carry a carefully selected range of jewelry and home goods. Open daily, Re-Find Salem is a destination for those seeking sustainable fashion and one-of-a-kind treasures in the heart of Salem.","Re-Find Salem, located at 72 Washington Street, offers a curated selection of vintage and modern women's clothing, jewelry, and home goods.","Located at 72 Washington Street in Salem, Re-Find Salem is a boutique specializing in vintage and modern women's clothing, jewelry, and home goods. The store offers a curated selection of pre-loved items, providing shoppers with unique and sustainable fashion choices. With daily hours, Re-Find Salem is a popular destination for those seeking distinctive finds in the heart of Salem's historic downtown.",,,,2026-04-21 16:43:53.507745-04
regional_parking_mbta_garage,Regional Parking: MBTA Garage,SHOPPING,,0,Trains run hourly between Beverly and Salem.,Regional Parking: MBTA Garage. Trains run hourly between Beverly and Salem,You're near Regional Parking: MBTA Garage. Trains run hourly between Beverly and Salem.,,,,2026-04-12 14:43:49.219981-04
remember_salem_gifts,Remember Salem Gifts,SHOPPING,,0,"Located at 127 Essex Street, Remember Salem Gifts is a unique shop offering enchanting gifts, magical memorabilia, and themed treasures inspired by beloved stories. This shop caters to fans, collectors, and anyone looking for a special piece of Salem's atmosphere. Open daily from 11am to 8pm, it's a popular stop for visitors exploring the Witch City.","Remember Salem Gifts offers enchanting gifts and magical memorabilia on Essex Street, perfect for those seeking a touch of Salem's mystique.","Remember Salem Gifts is a retail shop located at 127 Essex Street in Salem, Massachusetts. The store specializes in enchanting gifts, magical memorabilia, and themed treasures, catering to fans, collectors, and those seeking unique souvenirs. With a wide selection of items inspired by Salem's rich history and folklore, Remember Salem Gifts provides a touch of wonder for visitors and locals alike. The shop is open daily from 11:00 AM to 8:00 PM.","Located in the heart of Salem at 127 Essex Street, Remember Salem Gifts offers a curated collection of enchanting gifts, magical memorabilia, and themed treasures. This shop is a perfect destination for fans, collectors, and anyone seeking a touch of wonder. Open daily, it provides a unique shopping experience amidst Salem's historic atmosphere.",,,2026-04-21 16:43:53.507745-04
rent_a_center,Rent-A-Center,SHOPPING,,0,"Located at 136 Canal Street, Rent-A-Center provides a convenient way to acquire furniture, appliances, computers, and electronics through flexible payment options. They offer delivery, setup, and repair services, including loaner replacements, and the option to purchase items outright. As of 2024, Rent-A-Center continues to serve the Salem community with these services.","Rent-A-Center on Canal Street offers flexible payment plans for furniture, appliances, and electronics, making essential household items accessible to a wider range of customers.","Rent-A-Center, located at 136 Canal Street in Salem, is a retail store specializing in rent-to-own furniture, appliances, electronics, and computers. They provide flexible payment plans, delivery, setup, and repair services, offering customers a convenient way to furnish their homes and access essential items. The store aims to make ownership accessible through manageable monthly payments and options for early buyout or cash purchase.","Located at 136 Canal Street, Rent-A-Center provides a convenient way to acquire furniture, appliances, computers, and electronics through flexible payment options. They offer delivery, setup, and repair services, including loaner replacements, and the option to own the items over time.  With a focus on accessibility, Rent-A-Center aims to make essential household goods attainable for a wide range of customers in Salem.",,,2026-04-21 16:43:53.507745-04
residency_records,Residency Records,SHOPPING,,0,"Residency Records is a popular independent record store located in the heart of Salem at 7 1/2 Church Street. Offering a curated selection of vinyl records, CDs, and music-related merchandise, Residency Records is a haven for music lovers and collectors. Open daily, the store provides a unique shopping experience for those seeking both classic and contemporary sounds.","Residency Records, located at 7 1/2 Church Street, is a Salem shop specializing in vinyl records and music memorabilia.","Residency Records is an independent record store located at 7 1/2 Church Street in Salem, Massachusetts. Specializing in vinyl records and music memorabilia, the shop offers a curated selection for music enthusiasts and collectors. With a commitment to providing a unique and engaging shopping experience, Residency Records has become a local favorite for those seeking both classic and contemporary sounds. The store is currently open and welcomes visitors daily.","Residency Records is a beloved independent record store located at 7 1/2 Church Street in Salem, Massachusetts. Offering a carefully curated selection of vinyl records, spanning genres from classic rock to contemporary indie, Residency Records caters to both seasoned collectors and new listeners. Open daily, the shop provides a welcoming atmosphere for browsing and discovering musical treasures.",,,2026-04-21 16:43:53.507745-04
richdale_convenience_store,Richdale Convenience Store,SHOPPING,,0,"Richdale Convenience Store, located at 172 Lafayette Street, is a long-standing neighborhood convenience store in Salem. Open daily from 6:00 AM to 10:00 PM, it provides a quick and accessible source for groceries, snacks, and other everyday items. The store is wheelchair accessible, ensuring it can serve a wide range of customers.","Richdale Convenience Store on Lafayette Street has served the Salem community as a neighborhood shop for many years, offering everyday essentials.","Richdale Convenience Store at 172 Lafayette Street is a neighborhood convenience store providing everyday essentials to the Salem community. Open daily from 6:00 AM to 10:00 PM, it offers a convenient location for groceries and quick purchases. The store is committed to accessibility, with wheelchair access available for all customers.","Richdale Convenience Store, located at 172 Lafayette Street, is a neighborhood shop offering a variety of everyday goods. Open daily from 6:00 AM to 10:00 PM, it provides convenient access to groceries and other necessities. The store is wheelchair accessible, ensuring inclusivity for all customers.",,,2026-04-21 16:43:53.507745-04
rn_esthetics,RN Esthetics,SHOPPING,SHOPPING__beauty_spa,0,"RN Esthetics Salem, located at 331 Lafayette Street, is a woman and nurse practitioner-owned medical aesthetics practice established in 2012. They offer a range of minimally invasive cosmetic treatments performed by a clinical team of Nurse Practitioners, Registered Nurses, and Estheticians. Recognized for their expertise, RN Esthetics has received numerous awards, including 'Best Med Spa on the North Shore' by Northshore Magazine every year since 2013.","RN Esthetics Salem has been providing medical aesthetics and cosmetic treatments on the North Shore since 2012, earning accolades like 'Best Med Spa' from Northshore Magazine since 2013.","Founded in 2012 by a team of dedicated medical professionals, RN Esthetics Salem has become a leading provider of medical aesthetics and cosmetic treatments on Massachusetts' North Shore. The practice, located at 331 Lafayette Street, is owned and operated by women and Nurse Practitioners, ensuring a commitment to both beauty and patient well-being. Their clinical team—comprising Nurse Practitioners, Registered Nurses, and Estheticians—delivers safe and effective results through a range of minimally invasive procedures.\n\nRN Esthetics has earned a reputation for excellence, consistently recognized by Northshore Magazine as the 'Best Med Spa on the North Shore' since 2013. This ongoing award speaks to their dedication to quality care and customer satisfaction. With a focus on combining beauty and medicine, RN Esthetics provides a comprehensive approach to aesthetic enhancement.",,,,2026-04-21 16:43:53.507745-04
robert_murphy_bookseller,Robert Murphy Bookseller,SHOPPING,SHOPPING__bookstores,0,"Robert Murphy Bookseller has been a Salem landmark for decades, offering a carefully curated collection of new, used, and rare books. Located at 10 Colonial Road, the shop is known for its knowledgeable staff and cozy atmosphere. It's a favorite destination for both locals and visitors seeking literary treasures.","Robert Murphy Bookseller, located at 10 Colonial Road, is a beloved Salem bookstore offering a curated selection of new, used, and rare books.","Robert Murphy Bookseller, situated at 10 Colonial Road in Salem, is a well-regarded bookstore specializing in new, used, and rare books. The shop has become a local favorite for its curated selection and inviting atmosphere, offering a haven for book lovers and collectors alike. With its dedication to the literary arts, Robert Murphy Bookseller contributes to Salem’s vibrant cultural landscape.",,,,2026-04-21 16:43:53.507745-04
rockett_arena,Rockett Arena,SHOPPING,,0,None,Rockett Arena. Sports and recreation facility. Local Salem establishment,"You're near Rockett Arena, part of Salem's vibrant community.",,,,2026-04-12 14:43:49.219981-04
ronan_segal_harrington,"Ronan, Segal & Harrington",SHOPPING,,0,"Ronan, Segal & Harrington is a law firm located at 65 Congress Street in Salem, Massachusetts. Offering a range of legal services, the firm maintains a presence in the city and provides restroom facilities for visitors. As of 2025, the firm remains an active service professional in the Salem community.","Ronan, Segal & Harrington is a Salem law firm offering legal services from their Congress Street office.","Ronan, Segal & Harrington is a law firm located at 65 Congress Street in Salem, Massachusetts. They provide legal services and operate as a service professional within the city. The firm is currently open and offers amenities such as a restroom for visitors, as confirmed by data current as of August 2, 2025.","Ronan, Segal & Harrington is a law firm located at 65 Congress Street in Salem, Massachusetts. Providing a range of legal services, the firm also operates as a service professional and consultant. Their office is open to the public and includes restroom facilities.",,,2026-04-21 16:43:53.507745-04
roost_and_company,Roost & Company,SHOPPING,,0,"Roost & Company is a charming gift shop located at 40 Front Street in Salem, Massachusetts. Offering a carefully curated collection of home goods, jewelry, and unique gifts, Roost & Company is a popular destination for both locals and visitors. Open daily from 10:00 AM to 6:00 PM, it's the perfect place to find a special souvenir or a beautiful addition to your home.","Roost & Company, located at 40 Front Street, offers a curated selection of gifts, home goods, and jewelry. This Salem shop is a favorite for finding unique treasures.","Roost & Company is a gift shop located at 40 Front Street in Salem, Massachusetts. Specializing in home goods and jewelry, the shop offers a curated selection of unique items. Open daily, Roost & Company is a popular destination for those seeking special gifts or a touch of Salem charm for their homes.",,,,2026-04-21 16:43:53.507745-04
ropes_garden_little_free_library,Ropes Garden Little Free Library,SHOPPING,,0,None,Ropes Garden Little Free Library. Local Salem establishment on your walking route,"You're near Ropes Garden Little Free Library, part of Salem's vibrant community.",,,,2026-04-12 14:43:49.219981-04
rose_insurance_agency_inc,Rose Insurance Agency Inc.,SHOPPING,,0,None,Insurance office. Rose Insurance Agency Inc. on Loring Avenue,"You're near Rose Insurance Agency Inc., part of Salem's vibrant community.",,,,2026-04-12 14:43:49.219981-04
rouge_cosmetics_salem_ma,Rouge Cosmetics- Salem Ma,SHOPPING,SHOPPING__beauty_spa,0,"Located at 322 Derby Street, Rouge Cosmetics is a full-service salon offering hair styling, tanning, and makeup artistry. With a 4.9-star rating and a commitment to customer satisfaction, Rouge Cosmetics provides a relaxing and welcoming atmosphere for all your beauty needs. They are open seven days a week and offer convenient parking options.","Rouge Cosmetics on Derby Street offers a full range of hair, tanning, and makeup services, and has been a Salem beauty destination for years.","Rouge Cosmetics, located at 322 Derby Street in Salem, is a full-service beauty salon offering a wide range of services including hair styling, tanning, and makeup artistry. The salon is known for its highly-rated customer service and convenient location in the heart of Salem. With accessible parking and a welcoming atmosphere, Rouge Cosmetics caters to both locals and visitors seeking professional beauty treatments.","Rouge Cosmetics, located at 322 Derby Street in Salem, is a full-service beauty salon offering a comprehensive range of hair, tanning, and makeup services.  The salon is open seven days a week, providing flexible appointment times for both residents and tourists.  Rouge Cosmetics is dedicated to providing an inclusive experience, offering wheelchair accessibility throughout the facility, including parking, entrance, seating, and restrooms.  With a high customer rating, Rouge Cosmetics is a go-to destination for beauty and self-care in Salem.",,,2026-04-21 16:43:53.507745-04
royal_blendz,Royal Blendz,SHOPPING,,0,"Located at 282 Washington Street in Salem, Royal Blendz is a popular barber shop providing a range of hair care and grooming services. Open Tuesday through Saturday from 9:00 AM to 7:00 PM, Royal Blendz is known for its skilled barbers and welcoming atmosphere, and is a great place to get a fresh look while exploring Salem.","Royal Blendz is a modern barber shop at 282 Washington Street, offering haircuts and grooming services six days a week.","Royal Blendz is a barber shop located at 282 Washington Street in Salem, Massachusetts. Offering a full range of hair care and grooming services, it is open six days a week, providing a convenient stop for locals and visitors alike. With a focus on quality and customer satisfaction, Royal Blendz has become a neighborhood favorite.","Royal Blendz is a full-service barber shop located in the heart of Salem at 282 Washington Street. Offering a range of hair care services, Royal Blendz is open Tuesday through Saturday from 9:00 AM to 7:00 PM. With a 4.8-star rating and over 175 reviews, it's a favorite among locals and visitors alike.",,,2026-04-21 16:43:53.507745-04
royal_cleaners,Royal Cleaners,SHOPPING,,0,"Royal Cleaners, located at 125 Canal Street in Salem, is a long-standing dry cleaning business that has been serving the community for an extended period. The business is currently open and offers wheelchair accessibility. It operates with consistent hours throughout the week, closing slightly earlier on Thursdays and Wednesdays.","Royal Cleaners has served the Salem community from its location at 125 Canal Street, providing dry cleaning services and remaining open for business for many years.","Royal Cleaners is a service professional business located at 125 Canal Street in Salem, Massachusetts. Providing dry cleaning services, it has been a consistent presence in the community. The business is currently open to the public and offers wheelchair accessibility, ensuring a welcoming experience for all customers.","Royal Cleaners, located at 125 Canal Street, is a long-standing Salem business offering dry cleaning and laundry services. Established as a convenient neighborhood service, it continues to operate today, providing essential cleaning services with wheelchair accessibility. Its presence reflects the ongoing needs of Salem residents and visitors.",,,2026-04-21 16:43:53.507745-04
royale_salon,Royale Salon,SHOPPING,,0,"Royale Salon is a Peabody-based beauty salon offering a variety of hair and beauty services. Located at 72 Main Street, the salon is open Tuesday through Saturday and welcomes guests with accessible parking and entrance. With a 4.7-star rating, Royale Salon is a popular choice for those seeking professional hair care and beauty treatments.","Royale Salon, located at 72 Main Street in Peabody, offers a full range of beauty and hair care services.","Royale Salon is a full-service beauty and hair care provider located at 72 Main Street in Peabody, Massachusetts. Offering a range of services, the salon is open six days a week and provides accessible parking and entrance for all customers. Known for its high ratings and professional service, Royale Salon is a local favorite for those seeking beauty and wellness.","Royale Salon is a Peabody-based beauty salon offering a variety of hair and beauty services. Located at 72 Main Street, the salon is known for its skilled stylists and welcoming atmosphere, consistently earning a 4.7-star rating from its clientele. Open Tuesday through Saturday, Royale Salon provides convenient access to professional beauty treatments.",,,2026-04-21 16:43:53.507745-04
rv_parking,RV Parking,SHOPPING,,0,"From downtown Salem, driving northeast, Derby Street turns into Fort Avenue. RV camping is available seasonally (May 20th – November 1st) at Winter Island Maritime Park.","RV Parking. From downtown Salem, driving northeast, Derby Street turns into Fort Avenue","You're near RV Parking. From downtown Salem, driving northeast, Derby Street turns into Fort Avenue. RV camping is available seasonally (May 20th – November 1st) at Winter Island Maritime Park.",,,,2026-04-12 14:43:49.219981-04
sacred_harp_tattoo,Sacred Harp Tattoo,SHOPPING,SHOPPING__beauty_spa,0,"Sacred Harp Tattoo is a Salem-based studio specializing in custom tattoos and piercings. Located at 94 Boston Street, the studio is open seven days a week with hours extending into the evening. Owned and operated by Corey, Sacred Harp Tattoo has become a local favorite for those seeking high-quality body art in a welcoming environment. They are known for their dedication to artistic expression and client satisfaction.","Sacred Harp Tattoo, located at 94 Boston Street, offers custom tattoos and piercings in Salem. Open daily with extended evening hours, it's a popular destination for body art enthusiasts.","Sacred Harp Tattoo is a custom tattoo and piercing studio located at 94 Boston Street in Salem, Massachusetts. Open daily with extended evening hours, the studio is owned and operated by Corey, and is dedicated to providing high-quality body art in a welcoming and artistic environment. Sacred Harp Tattoo has become a popular destination for both locals and visitors seeking unique and personalized designs.",,,,2026-04-21 16:43:53.507745-04
saint_josephs_school_1,Saint Josephs School,SHOPPING,,0,,"Saint Josephs School is a shop in Salem, located at Salem, MA.",,,,,2026-04-14 15:33:47.284089-04
salem_7,Salem 7,SHOPPING,,0,"Salem 7, located at 126 North Street, is a convenience store providing everyday essentials to the Salem neighborhood. As a local shop, it contributes to the street-level vitality of North Street and serves as a quick-stop resource for residents and visitors alike. It is currently open and operating.","Salem 7 is a convenience store located at 126 North Street, serving the Salem community.","Salem 7 is a convenience store situated at 126 North Street in Salem. Serving as a local resource, it provides everyday goods and contributes to the commercial life of the neighborhood. Currently open, Salem 7 offers a quick and convenient shopping option for both residents and visitors.","Salem 7, located at 126 North Street, is a convenience store providing everyday essentials to residents and visitors of Salem. As a local business, it contributes to the neighborhood's vitality and offers quick access to needed items. Currently open, Salem 7 continues to serve as a convenient stop for shoppers in the area.",,,2026-04-21 16:43:53.507745-04
salem_art,Salem Art,SHOPPING,,0,"SalemArt is a vibrant gallery and shop located at 57 Wharf Street in Salem. Featuring the work of over 50 local and regional artists, SalemArt offers a diverse selection of paintings, photography, sculpture, jewelry, and handcrafted gifts. Open daily, the gallery provides a welcoming space to discover unique art and support the local creative community.","SalemArt, located on historic Wharf Street, showcases the work of local and regional artists, offering a diverse collection of paintings, sculptures, and handcrafted gifts.","SalemArt is a gallery and shop located on Salem's historic Wharf Street, dedicated to showcasing the work of local and regional artists. The gallery features a diverse collection of paintings, sculptures, photography, jewelry, and handcrafted gifts, providing a platform for creative expression and a unique shopping experience for visitors and residents alike. SalemArt is open daily and welcomes art enthusiasts to explore the vibrant artistic community of Salem.","SalemArt is a contemporary art gallery and shop located on Salem's historic Wharf Street. The gallery showcases a diverse range of artwork, including paintings, sculpture, jewelry, and crafts, created by local and regional artists. Committed to supporting the arts community, SalemArt offers visitors a chance to discover unique, handcrafted pieces and connect with the creative spirit of the region. The gallery is open daily and welcomes all art enthusiasts.",,,2026-04-21 16:43:53.507745-04
salem_arts,Salem Arts,SHOPPING,,0,None,Salem Arts. Arts and creative space in Salem,"You're near Salem Arts, part of Salem's vibrant community.",,,,2026-04-12 14:43:49.219981-04
